4947,7
4958,8
4969,9
4974,4
4980,0
4996,6
5003,3
5019,9
5025,5
5032,2
5041,1
5053,3
5061,1
5073,3
5086,6
5095,5
5107,7
5114,4
5122,2
5132,2
5146,6
5153,3
5162,2
5176,6
5185,5
5194,4
5208,8
5219,9
5227,7
5231,1
5243,3
5250,0
5263,3
5278,8
5283,3
5291,1
5309,9
5313,3
5324,4
5334,4
5346,6
5354,4
5362,2
5371,1
5388,8
5392,2
5405,5
5414,4
5428,8
5438,8
5444,4
5450,0
5460,0
5472,2
5483,3
5492,2
5507,7
5517,7
5520,0
5538,8
5547,7
5554,4
5564,4
5577,7
5589,9
5596,6
5609,9
5610,0
5629,9
5638,8
5640,0
5654,4
5666,6
5670,0
5686,6
5693,3
5705,5
5714,4
5728,8
5733,3
5743,3
5759,9
5763,3
5773,3
5783,3
5797,7
5808,8
5810,0
5828,2
5832,2
5841,1
5857,7
5860,0
5876,6
5885,5
5894,4
5903,3
5918,8
5920,0
5939,9
5946,6
5953,3
5968,8
5970,0
5989,9
5999,9
6006,6
6018,8
6026,6
6038,8
6045,5
6057,7
6068,8
6076,6
6080,0
6092,2
6104,4
6110,0
6122,2
6132,2
6143,3
6151,1
6169,9
6177,7
6185,5
6191,1
6200,0
6218,8
6224,4
6236,6
6242,2
6256,4
6267,7
6279,9
6283,3
6292,2
6309,9
6318,8
6322,2
6332,2
6349,9
6352,2
6367,7
6373,3
6385,5
6399,9
6401,1
6418,8
6420,0
6432,2
6440,0
6455,5
6462,2
6471,1
6483,3
6497,7
6506,6
6517,7
6521,1
6532,2
6545,5
6558,8
6560,0
6573,3
6587,7
6592,1
6604,4
6610,0
6629,9
6631,1
6648,8
6656,6
6667,7
6677,7
6684,4
6693,3
6704,4
6719,9
6721,1
6739,9
6745,3
6751,1
6767,7
6773,3
6789,9
6797,7
6806,6
6819,9
6821,1
6833,3
6847,7
6858,8
6863,3
6873,3
6886,6
6897,7
6902,2
6918,8
6925,5
6938,8
6945,5
6951,1
6961,1
6974,4
6984,4
6993,3
7001,1
7010,0
7027,7
7037,7
7040,0
7057,7
7069,9
7074,4
7084,4
7098,8
7105,5
7115,5
7124,4
7130,0
7148,8
7152,2
7161,1
7170,0
7188,8
7194,4
7205,5
7210,0
7224,4
7230,0
7246,6
7251,1
7267,7
7273,3
7282,2
7296,6
7307,7
7312,2
7326,6
7339,9
7343,3
7351,1
7364,4
7376,6
7382,2
7395,5
7404,9
7412,2
7420,0
7436,6
7442,2
7451,1
7467,7
7473,3
7484,4
7491,1
7500,0
7515,5
7524,4
7533,3
7541,1
7551,1
7567,7
7574,4
7589,9
7599,9
7604,4
7618,8
7624,4
7630,0
7642,2
7654,4
7665,5
7671,1
7681,1
7696,6
7704,4
7717,7
7721,1
7739,9
7744,4
7752,2
7764,4
7771,1
7785,5
7795,5
7803,3
7818,8
7823,3
7831,1
7844,4
7855,5
7866,6
7878,8
7889,9
7894,4
7901,1
7915,5
7923,3
7938,8
7940,0
7953,3
7962,2
7975,5
7981,1
7992,2
8008,8
8013,3
8024,4
8034,4
8040,0
8058,8
8068,8
8073,3
8083,3
8091,1
8107,7
8113,3
8125,5
8139,9
8146,6
8153,3
8162,2
8176,6
8181,1
8193,3
8206,6
8210,0
8227,7
8232,2
8241,1
8257,7
8261,1
8274,4
8282,2
8294,4
8302,2
8311,1
8327,7
8339,9
8346,6
8351,1
8361,1
8372,2
8384,4
8398,8
8401,1
8417,7
8427,7
8434,4
8448,8
8450,0
8467,7
8473,3
8481,1
8493,3
8501,1
8510,0
8527,7
8537,7
8540,0
8553,3
8565,5
8575,5
8582,2
8597,7
8606,6
8616,6
8629,9
8632,2
8648,8
8653,3
8665,5
8672,2
8682,2
8695,5
8706,6
8710,0
8728,8
8732,2
8749,9
8752,2
8768,8
8778,8
8788,8
8798,8
8807,7
8814,4
8829,9
8833,5
8840,0
8856,6
8866,6
8873,3
8882,2
8891,1
8903,3
8912,2
8922,2
8939,9
8943,3
8950,0
8960,0
8975,5
8987,7
8998,8
9001,1
9014,4
9024,4
9036,6
9040,0
9052,2
9069,9
9071,1
9084,4
9097,7
9104,4
9117,7
9123,3
9139,9
9148,8
9158,8
9164,4
9177,7
9181,1
9192,2
9201,1
9212,2
9222,2
9233,3
9242,2
9253,3
9262,2
9273,3
9289,9
9291,1
9307,7
9314,4
9320,0
9333,3
9345,5
9355,5
9368,8
9376,6
9383,5
9392,2
9406,6
9417,7
9426,6
9436,6
9443,3
9452,2
9467,7
9478,9
9481,1
9491,1
9507,7
9515,5
9526,6
9534,4
9549,9
9555,5
9561,1
9573,3
9583,3
9594,4
9607,7
9618,8
9629,9
9631,1
9641,1
9656,6
9669,9
9671,1
9684,4
9694,4
9705,5
9714,4
9720,0
9736,6
9742,2
9752,2
9763,3
9771,1
9785,5
9791,1
9802,2
9810,0
9823,3
9838,8
9841,1
9852,2
9866,6
9877,7
9881,1
9896,6
9902,2
9913,3
9929,9
9930,0
9941,1
9952,2
9962,2
9970,0
9988,8
9999,9
10009,9
10010,0
10022,2
10035,5
10041,1
10059,9
10067,7
10078,8
10081,1
10090,0
10104,4
10111,1
10127,7
10139,9
10146,5
10154,4
10162,2
10176,6
10188,8
10191,1
10203,3
10217,7
10225,5
10234,4
10244,4
10251,1
10268,8
10271,1
10283,3
10298,8
10301,1
10312,2
10325,5
10338,8
10340,0
10356,6
10362,2
10371,1
10381,1
10397,1
10401,1
10415,5
10423,3
10434,4
10446,6
10459,9
10465,5
10470,0
10489,9
10492,2
10502,2
10514,4
10528,8
10532,2
10541,1
10557,7
10562,2
10574,4
10589,9
10594,4
10604,4
10610,0
10623,3
10639,9
10642,2
10652,2
10663,3
10673,3
10688,8
10693,3
10705,5
10717,7
10723,3
10735,5
10748,8
10751,1
10762,2
10774,4
10784,4
10796,6
10804,4
10819,9
10825,5
10831,1
10840,0
10856,6
10869,9
10875,5
10889,9
10895,5
10909,9
10917,7
10923,3
10938,8
10940,0
10953,3
10967,7
10971,1
10983,3
10996,6
11007,7
11018,8
11025,5
11039,9
11047,7
11059,9
11066,6
11079,9
11086,6
11093,3
11107,7
11114,4
11124,4
11135,5
11143,3
11155,5
11164,4
11177,7
11188,8
11197,2
11208,8
11210,0
11227,7
11236,6
11248,8
11258,8
11267,7
11273,3
11283,3
11291,1
11309,9
11315,5
11322,2
11337,7
11343,3
11355,5
11361,1
11371,1
11382,2
11391,1
11404,4
11417,7
11424,4
11437,7
11445,5
11454,4
11465,5
11474,4
11480,0
11498,8
11503,3
11516,6
11529,9
11536,6
11540,0
11552,2
11567,7
11574,4
11584,4
11594,4
11604,4
11616,6
11626,6
11634,4
11647,7
11659,9
11663,3
11674,4
11685,5
11695,5
11708,8
11717,7
11723,3
11737,7
11742,2
11757,7
11760,0
11772,2
11784,4
11791,1
11801,1
11816,6
11826,6
11839,9
11842,2
11858,8
11867,7
11872,2
11880,0
11891,1
11905,5
11910,0
11929,9
11931,1
11947,7
11950,0
11966,6
11970,0
11988,8
11996,6
12008,8
12011,1
12028,8
12030,0
12043,3
12053,3
12067,7
12072,2
12083,3
12096,6
12102,2
12111,1
12126,6
12131,1
12141,1
12153,3
12167,7
12179,9
12180,0
12198,8
12200,0
12215,5
12224,4
12230,0
12242,2
12258,8
12267,2
12272,2
12289,9
12298,8
12304,4
12310,0
12329,4
12335,5
12348,8
12355,5
12361,1
12372,2
12381,1
12393,3
12401,1
12417,7
12424,4
12435,5
12447,7
12452,2
12460,0
12479,3
12488,8
12498,8
12506,6
12512,2
12525,5
12534,4
12541,1
12559,9
12562,2
12571,1
12585,5
12598,8
12607,7
12610,0
12622,2
12634,4
12644,4
12653,3
12666,6
12678,8
12688,8
12692,2
12704,4
12710,0
12725,5
12730,0
12744,4
12754,4
12767,7
12779,9
12783,3
12794,4
12801,1
12815,5
12829,9
12837,7
12843,3
12855,5
12868,8
12878,8
12880,0
12895,5
12903,3
12913,3
12926,6
12936,6
12940,0
12951,1
12966,6
12970,0
12983,3
12995,7
13004,4
13014,4
13021,1
13032,2
13049,9
13051,1
13064,4
13076,6
13089,9
13099,9
13103,3
13119,9
13128,8
13134,4
13144,4
13153,3
13161,1
13173,3
13181,1
13198,8
13208,8
13217,7
13229,9
13234,4
13248,8
13258,8
13267,7
13279,9
13287,7
13291,1
13304,4
13315,5
13326,6
13330,0
13345,5
13352,2
13362,2
13372,2
13381,1
13395,5
13405,5
13412,2
13424,4
13439,9
13446,6
13452,2
13467,7
13477,7
13482,2
13492,2
13501,1
13511,1
13522,2
13538,8
13543,3
13557,7
13562,2
13574,4
13581,1
13597,7
13601,1
13617,7
13626,6
13637,7
13648,8
13652,2
13667,7
13673,3
13681,1
13697,7
13705,5
13718,8
13722,2
13736,6
13742,2
13752,2
13765,5
13776,6
13785,5
13790,0
13809,9
13812,2
13824,4
13833,3
13843,3
13859,9
13867,7
13876,6
13886,6
13898,8
13900,0
13914,4
13921,1
13935,3
13948,8
13952,2
13969,9
13971,1
13988,8
13990,0
14006,6
14017,7
14022,2
14031,1
14040,0
14055,5
14065,5
14072,2
14080,0
14092,2
14102,2
14110,0
14122,2
14134,4
14149,9
14158,8
14160,0
14179,9
14189,9
14194,4
14206,6
14215,5
14224,4
14239,9
14241,1
14258,8
14263,3
14274,4
14289,9
14299,9
14301,1
14312,2
14322,2
14338,8
14341,1
14359,9
14366,6
14374,4
14380,0
14399,9
14404,4
14418,8
14423,3
14438,8
14446,6
14450,0
14462,2
14475,5
14481,1
14499,9
14506,6
14512,2
14529,9
14534,4
14540,0
14559,9
14566,6
14570,0
14586,6
14592,2
14605,5
14614,4
14622,2
14633,3
14648,8
14654,4
14665,5
14675,5
14680,0
14693,3
14708,8
14715,5
14723,3
14735,5
14748,8
14756,6
14765,5
14777,7
14786,6
14793,3
14803,3
14819,9
14826,6
14831,1
14841,1
14852,2
14869,9
14870,0
14884,4
14893,3
14903,3
14916,6
14929,9
14935,5
14947,7
14953,3
14967,7
14977,7
14987,7
14998,8
15007,7
15019,9
15028,8
15033,3
15040,0
15057,7
15062,2
15077,7
15089,9
15094,4
15105,5
15114,4
15129,9
15133,3
15142,2
15151,1
15164,4
15170,0
15182,2
15193,3
15207,7
15215,5
15227,9
15238,8
15248,8
15255,5
15260,0
15271,1
15281,1
15294,4
15308,7
15313,3
15329,9
15330,0
15340,0
15350,0
15366,6
15376,6
15382,2
15393,3
15407,7
15418,8
15424,4
15437,7
15447,7
15459,9
15462,2
15474,4
15481,1
15494,4
15505,5
15512,2
15524,4
15539,9
15549,9
15551,1
15568,8
15574,4
15580,0
15599,9
15608,8
15614,4
15628,8
15637,7
15647,7
15650,0
15667,7
15678,8
15688,8
15696,6
15700,0
15714,4
15728,8
15738,8
15742,2
15754,4
15767,7
15776,6
15786,6
15796,6
15804,4
15817,7
15821,1
15838,8
15848,8
15852,2
15863,3
15876,6
15883,3
15890,0
15900,0
15913,3
15927,7
15936,6
15949,9
15957,7
15969,9
15979,9
15985,5
15994,4
16003,3
16013,3
16026,6
16031,1
16042,2
16053,3
16067,7
16073,3
16083,3
16092,2
16100,0
16113,3
16123,3
16138,8
16144,4
16153,3
16166,6
16173,3
16185,5
16190,0
16202,2
16210,6
16229,9
16230,0
16247,7
16254,4
16266,6
16279,9
16283,3
16295,5
16301,1
16319,9
16326,6
16331,1
16344,4
16355,5
16364,4
16375,5
16380,0
16395,5
16409,9
16415,5
16422,2
16431,1
16442,2
16459,9
16461,1
16479,9
16489,9
16494,4
16500,0
16518,8
16524,4
16535,5
16542,2
16559,9
16562,2
16571,1
16582,2
16591,1
16607,7
16613,3
16626,6
16638,8
16648,8
16654,4
16669,9
16671,1
16689,9
16698,8
16705,5
16717,7
16725,5
16731,1
16741,1
16758,8
16766,6
16775,5
16782,2
16794,4
16804,4
16813,7
16822,2
16833,3
16845,5
16856,6
16868,8
16878,8
16886,6
16892,2
16903,3
16911,1
16920,0
16935,5
16948,8
16959,9
16962,2
16979,9
16986,6
16997,7
17000,0
17014,4
17028,8
17037,7
17041,1
17057,7
17064,4
17071,1
17080,0
17099,5
17107,7
17112,2
17120,0
17130,0
17149,9
17151,1
17167,7
17178,8
17187,7
17198,8
17204,4
17217,7
17222,2
17230,0
17244,4
17256,6
17260,0
17273,3
17281,1
17291,1
17303,3
17313,3
17329,9
17336,6
17347,7
17354,4
17361,1
17375,5
17383,3
17390,0
17408,8
17417,7
17423,3
17439,9
17446,6
17459,9
17463,3
17475,5
17480,0
17492,2
17507,7
17514,4
17525,5
17531,1
17547,2
17555,5
17568,8
17570,0
17588,8
17598,8
17601,1
17615,5
17620,0
17633,3
17640,0
17653,3
17661,1
17674,4
17680,0
17693,3
17707,7
17712,2
17727,7
17731,1
17748,8
17750,0
17767,7
17770,0
17784,4
17793,3
17801,1
17819,9
17828,8
17837,7
17847,7
17851,1
17864,4
17879,9
17889,9
17893,3
17902,2
17911,1
17927,7
17939,9
17940,0
17952,2
17960,0
17973,3
17983,3
17997,7
18006,6
18019,9
18022,2
18033,3
18043,3
18057,7
18067,7
18070,0
18080,0
18097,7
18105,5
18112,2
18129,9
18138,8
18147,7
18154,4
18164,4
18172,2
18186,6
18196,6
18201,1
18219,9
18226,6
18238,8
18242,2
18259,9
18260,0
18278,8
18283,3
18291,1
18301,1
18316,6
18323,3
18335,5
18341,1
18351,1
18361,1
18373,3
18381,1
18392,2
18403,3
18410,0
18422,2
18430,0
18441,1
18453,3
18465,5
18475,5
18487,7
18494,4
18508,8
18519,9
18526,6
18539,9
18546,6
18558,8
18563,3
18576,6
18586,6
18598,8
18605,5
18611,1
18624,4
18632,2
18644,4
18654,4
18665,5
18671,1
18681,1
18699,9
18700,0
18712,2
18724,4
18739,9
18745,5
18757,7
18761,1
18778,8
18788,3
18795,5
18806,6
18819,9
18828,8
18837,7
18841,1
18851,1
18866,6
18877,7
18886,6
18893,3
18902,2
18912,2
18920,0
18938,8
18949,9
18952,2
18965,5
18971,1
18980,0
18998,8
19001,1
19019,4
19025,5
19037,7
19049,9
19056,6
19069,9
19070,0
19086,6
19091,1
19105,5
19115,5
19128,8
19133,3
19148,8
19152,2
19166,6
19175,5
19180,0
19197,7
19204,4
19216,6
19221,1
19233,3
19244,4
19257,7
19263,3
19272,2
19283,3
19294,4
19302,2
19315,5
19322,2
19337,7
19341,1
19357,7
19362,2
19376,6
19384,4
19391,1
19405,5
19417,7
19428,8
19436,6
19440,0
19451,1
19468,8
19472,2
19485,5
19497,7
19507,7
19516,6
19529,9
19533,3
19545,5
19558,8
19564,4
19572,2
19584,4
19590,0
19608,8
19618,8
19623,3
19634,4
19649,9
19652,2
19667,7
19675,5
19688,8
19696,6
19705,5
19716,6
19720,0
19738,8
19746,6
19757,7
19763,3
19776,6
19784,4
19799,9
19804,4
19816,6
19826,6
19833,3
19842,2
19854,4
19861,1
19870,0
19881,1
19894,4
19906,6
19912,2
19929,9
19931,1
19941,1
19950,0
19966,6
19973,3
19989,9
19995,5
20006,6
20015,5
20026,6
20035,5
20048,8
20054,4
20066,6
20074,4
20083,3
20099,9
20101,1
20113,3
20124,4
20131,1
20149,9
20151,1
20167,7
20171,1
20181,1
20199,9
20203,3
20215,5
20224,4
20230,0
20247,7
20253,3
20266,6
20271,1
20287,7
20295,5
20305,5
20313,3
20323,3
20330,0
20341,1
20355,3
20367,7
20375,5
20388,8
20396,6
20405,5
20411,1
20420,0
20434,4
20442,2
20453,3
20464,4
20476,6
20487,7
20499,9
20508,8
20511,1
20528,8
20534,4
20549,9
20552,2
20568,8
20576,6
20582,2
20597,7
20600,0
20610,0
20626,6
20637,7
20645,5
20658,8
20666,6
20670,0
20689,9
20693,3
20707,7
20711,1
20723,3
20735,5
20744,4
20753,3
20763,3
20775,5
20785,5
20796,6
20803,3
20810,0
20822,2
20833,3
20844,4
20852,2
20863,3
20870,0
20889,9
20899,9
20904,4
20917,7
20922,2
20938,8
20944,4
20957,7
20960,0
20976,6
20982,2
20998,8
21005,5
21012,2
21028,8
21035,5
21047,7
21053,3
21060,0
21078,8
21082,2
21093,3
21102,2
21118,8
21122,2
21135,5
21145,5
21157,7
21166,6
21174,4
21186,0
21198,8
21204,4
21218,8
21222,2
21237,7
21244,4
21255,5
21262,2
21270,0
21283,3
21299,9
21304,4
21316,6
21327,7
21332,2
21345,5
21356,1
21361,1
21371,1
21382,2
21393,3
21406,6
21417,7
21428,8
21437,7
21446,6
21454,4
21468,8
21479,9
21484,4
21498,8
21506,6
21513,3
21528,8
21533,3
21541,1
21550,0
21566,6
21572,2
21582,2
21595,5
21606,6
21619,9
21625,5
21638,8
21641,1
21654,4
21661,1
21677,7
21688,8
21694,4
21706,6
21711,1
21728,8
21734,4
21743,3
21751,1
21762,2
21778,8
21780,0
21798,8
21805,5
21819,9
21821,1
21834,4
21842,2
21850,0
21862,2
21877,7
21880,0
21899,8
21900,0
21912,2
21925,5
21937,7
21946,6
21957,7
21969,9
21974,4
21982,2
21996,6
22002,2
22014,4
22024,4
22038,8
22040,0
22054,4
22064,4
22075,5
22088,8
22090,0
22106,6
22118,8
22129,9
22138,8
22145,5
22156,6
22169,9
22170,0
22184,4
22198,8
22207,7
22211,1
22223,3
22234,4
22245,5
22258,8
22260,0
22279,9
22281,1
22293,3
22303,3
22316,6
22329,9
22338,8
22347,7
22351,1
22360,0
22375,5
22387,7
22391,1
22407,7
22415,5
22422,2
22437,7
22449,9
22451,1
22468,8
22475,5
22482,2
22494,4
22509,9
22514,4
22527,7
22532,2
22542,2
22553,3
22564,4
22579,9
22581,1
22599,9
22602,2
22611,1
22627,7
22639,9
22644,4
22654,4
22661,1
22676,6
22687,7
22692,2
22707,7
22718,8
22728,8
22731,1
22749,9
22757,7
22761,1
22771,1
22787,7
22795,5
22803,3
22813,3
22825,5
22831,1
22843,3
22857,7
22866,6
22871,1
22883,3
22898,8
22907,7
22915,5
22929,9
22939,0
22940,0
22950,0
22962,2
22978,8
22988,8
22992,2
23003,3
23017,7
23021,1
23033,3
23040,0
23053,3
23064,4
23074,4
23083,3
23098,8
23109,9
23112,2
23123,3
23139,9
23147,7
23151,1
23161,1
23177,7
23180,0
23194,4
23209,9
23216,6
23225,5
23239,9
23241,1
23257,7
23260,0
23272,2
23280,0
23290,0
23304,4
23316,6
23327,7
23330,0
23347,7
23351,1
23364,4
23376,6
23384,4
23395,5
23404,4
23419,9
23429,9
23431,1
23447,7
23459,9
23465,5
23473,3
23483,3
23498,8
23502,2
23513,3
23526,6
23532,2
23542,2
23551,1
23561,1
23571,1
23581,1
23591,1
23606,6
23619,9
23628,8
23634,4
23643,3
23657,7
23661,1
23676,6
23684,4
23695,5
23700,0
23714,4
23727,7
23734,4
23742,2
23754,4
23760,0
23777,7
23780,0
23791,1
23809,9
23818,8
23828,8
23836,6
23840,0
23850,0
23864,4
23879,1
23886,6
23898,8
23902,2
23912,2
23923,3
23938,8
23944,4
23958,8
23962,2
23972,2
23981,1
23997,7
24005,5
24014,4
24024,4
24030,0
24044,4
24053,3
24069,4
24077,7
24083,3
24091,1
24100,0
24111,1
24122,2
24135,5
24149,9
24152,2
24161,1
24170,0
24181,1
24198,8
24209,9
24211,1
24226,6
24238,8
24243,3
24258,8
24269,9
24273,3
24286,6
24292,2
24308,8
24313,3
24322,2
24332,2
24341,1
24350,0
24364,4
24372,2
24389,9
24392,2
24404,4
24413,3
24427,7
24439,9
24441,1
24455,5
24462,2
24474,4
24489,9
24490,0
24503,3
24518,8
24525,5
24533,3
24546,6
24550,0
24569,9
24574,4
24586,6
24592,2
24605,5
24610,0
24622,0
24637,7
24644,4
24656,6
24666,6
24678,8
24686,6
24696,6
24708,8
24716,6
24729,9
24731,1
24747,7
24752,2
24765,5
24779,9
24789,9
24790,0
24807,7
24812,2
24827,7
24836,6
24847,7
24850,0
24866,6
24875,5
24882,2
24894,4
24907,7
24912,2
24920,0
24939,9
24949,9
24952,2
24962,2
24979,9
24984,4
24994,4
25002,2
25013,3
25023,3
25032,2
25041,1
25057,7
25060,0
25077,7
25086,6
25094,4
25101,1
25113,3
25128,8
25137,7
25144,4
25155,5
25169,9
25172,2
25185,5
25191,1
25208,8
25217,7
25223,3
25237,7
25241,1
25255,5
25265,5
25270,0
25289,9
25291,1
25304,4
25310,0
25326,6
25333,3
25343,3
25356,6
25360,0
25374,4
25389,9
25397,7
25405,5
25411,1
25426,6
25438,8
25449,9
25455,5
25465,5
25477,7
25489,9
25493,3
25508,8
25513,3
25528,8
25531,1
25545,5
25553,3
25565,5
25570,0
25585,5
25595,5
25603,3
25618,8
25626,6
25637,7
25647,7
25657,7
25663,3
25677,7
25680,0
25695,5
25709,9
25710,0
25722,2
25735,5
25745,5
25753,3
25761,1
25777,7
25787,7
25798,8
25806,6
25815,5
25829,9
25833,3
25848,8
25859,9
25865,5
25873,3
25887,7
25899,9
25901,1
25917,7
25920,0
25930,0
25943,3
25957,7
25962,2
25975,3
25988,8
25991,1
26008,8
26016,6
26022,2
26039,9
26045,5
26057,7
26065,5
26077,7
26088,8
26096,6
26102,2
26115,5
26121,1
26134,4
26148,8
26154,4
26165,5
26178,8
26183,3
26190,0
26206,6
26212,2
26227,7
26233,3
26243,3
26252,2
26261,1
26270,0
26287,7
26293,3
26304,4
26310,0
26323,3
26339,9
26343,3
26352,2
26368,8
26379,9
26380,0
26393,3
26408,8
26410,0
26427,7
26436,6
26445,5
26454,4
26467,7
26473,3
26489,9
26490,0
26508,8
26516,6
26522,2
26535,5
26546,1
26551,1
26560,0
26570,0
26584,4
26594,4
26600,0
26611,1
26622,2
26633,3
26642,2
26657,7
26667,7
26678,8
26685,5
26692,2
26705,5
26717,7
26726,6
26739,9
26741,1
26754,4
26761,1
26776,6
26784,4
26792,2
26804,4
26813,3
26825,5
26834,4
26843,3
26859,9
26865,5
26870,0
26881,1
26895,5
26903,3
26918,8
26929,9
26931,1
26949,9
26957,7
26969,9
26975,5
26985,5
26992,2
27007,7
27014,4
27026,6
27030,0
27041,1
27051,1
27061,1
27070,0
27084,4
27094,4
27107,7
27116,6
27123,3
27130,0
27140,0
27154,4
27163,3
27170,0
27186,6
27191,1
27209,9
27216,6
27221,1
27233,3
27248,8
27251,1
27262,2
27275,5
27286,6
27292,2
27307,7
27313,3
27326,6
27330,0
27341,1
27359,9
27367,7
27376,6
27386,6
27398,8
27409,9
27412,2
27429,9
27435,5
27448,8
27453,3
27461,1
27470,0
27480,0
27497,7
27506,6
27516,6
27522,2
27531,1
27546,6
27559,9
27563,3
27571,1
27588,8
27596,6
27609,9
27610,0
27626,6
27630,0
27640,0
27650,0
27666,6
27673,3
27685,5
27699,9
27703,3
27714,4
27725,5
27735,5
27748,8
27755,5
27763,3
27770,0
27784,4
27790,0
27802,2
27819,9
27826,6
27838,8
27842,2
27853,3
27861,1
27872,2
27881,1
27891,1
27905,5
27916,6
27929,9
27938,8
27940,0
27956,6
27966,6
27975,5
27985,5
27993,3
28008,8
28016,6
28022,2
28031,1
28044,4
28055,5
28064,4
28073,3
28087,7
28098,8
28105,5
28110,0
28129,9
28133,3
28145,5
28151,1
28161,1
28170,0
28184,4
28194,4
